Server,Percentage of resolution,increass FOV of camera,Duplication,objects in the Scene,Vertices in the Scene,Edges in the Scene,Faces in the Scene,Lights,Point lights,Sun lights,Spot lights,Hemi lights,Area lights,Materials in the Scene,Texeures in the Scene,Objects in Camera view,Vertices in Camera view,Edges in Camera view,Faces in Camera view,Materials in Camera view,Textures in Camera view,Area of face,Width,Height,pixels,Coverage,Render time
1,20,0.366,5,323,48448,97792,49888,96,0,0,0,0,96,2,4,238,27685,56255,28854,2,4,22073.24929,384,216,331776,0.890316314,17.559642
1,20,0.366,6,643,96896,195584,99776,192,0,0,0,0,192,2,4,295,19283,39643,20539,2,4,11624.75635,384,216,331776,0.670902376,58.692954
1,20,0.366,7,1283,193792,391168,199552,384,0,0,0,0,384,2,4,767,71210,145667,75080,2,4,271412.6266,384,216,331776,0.957447861,118.458079
1,20,0.366,8,2563,387584,782336,399104,768,0,0,0,0,768,2,4,1652,177216,360359,184863,2,4,68125.7197,384,216,331776,0.97868327,353.367151
1,20,0.488,4,163,24224,48896,24944,48,0,0,0,0,48,2,4,114,14075,28485,14560,2,4,1810.678147,384,216,331776,0.783600261,7.976135
1,20,0.488,5,323,48448,97792,49888,96,0,0,0,0,96,2,4,197,20174,41098,21113,2,4,21155.02674,384,216,331776,0.667105757,10.228381
1,20,0.488,6,643,96896,195584,99776,192,0,0,0,0,192,2,4,471,55702,112978,57885,2,4,9779.039167,384,216,331776,0.980806373,64.071447
1,20,0.488,7,1283,193792,391168,199552,384,0,0,0,0,384,2,4,722,71639,144550,73705,2,4,11346.7799,384,216,331776,0.983533251,148.560116
1,20,0.488,8,2563,387584,782336,399104,768,0,0,0,0,768,2,4,1769,205283,416727,213563,2,4,57803.95261,384,216,331776,0.983653847,437.266499
1,40,0,4,163,24224,48896,24944,48,0,0,0,0,48,2,4,99,10466,21338,10967,2,4,4091.119155,768,432,1327104,0.615831262,23.212952
1,40,0,5,323,48448,97792,49888,96,0,0,0,0,96,2,4,208,23849,48565,24946,2,4,4161.659523,768,432,1327104,0.822414558,91.512393
1,40,0,6,643,96896,195584,99776,192,0,0,0,0,192,2,4,446,51898,105582,54186,2,4,14847.76106,768,432,1327104,0.973247146,223.2221
1,40,0,7,1283,193792,391168,199552,384,0,0,0,0,384,2,4,714,65187,133490,68772,2,4,191723.2246,768,432,1327104,0.960146846,217.694128
1,40,0,8,2563,387584,782336,399104,768,0,0,0,0,768,2,4,1620,176771,360814,185545,2,4,191097.8854,768,432,1327104,0.990122923,661.302993
1,40,0.122,4,163,24224,48896,24944,48,0,0,0,0,48,2,4,112,11976,24402,12547,2,4,2551.475458,768,432,1327104,0.77615047,26.804346
1,40,0.122,5,323,48448,97792,49888,96,0,0,0,0,96,2,4,247,31433,63690,32584,2,4,7721.395133,768,432,1327104,0.832625011,68.937402
1,40,0.122,6,643,96896,195584,99776,192,0,0,0,0,192,2,4,425,46347,94562,48655,2,4,34307.31426,768,432,1327104,0.951012061,139.656883
1,40,0.122,7,1283,193792,391168,199552,384,0,0,0,0,384,2,4,631,53246,108694,55940,2,4,66889.08149,768,432,1327104,0.922359316,244.132656
1,40,0.122,8,2563,387584,782336,399104,768,0,0,0,0,768,2,4,1324,108591,222411,114814,2,4,44584.14549,768,432,1327104,0.985890197,1704.218577
1,40,0.244,4,163,24224,48896,24944,48,0,0,0,0,48,2,4,95,10420,21236,10913,2,4,990.0888522,768,432,1327104,0.661163784,18.113006
1,40,0.244,5,323,48448,97792,49888,96,0,0,0,0,96,2,4,238,27883,56644,29040,2,4,11791.42078,768,432,1327104,0.878729283,67.863293
1,40,0.244,6,643,96896,195584,99776,192,0,0,0,0,192,2,4,436,50052,101824,52259,2,4,19038.50739,768,432,1327104,0.969953791,215.64435
1,40,0.244,7,1283,193792,391168,199552,384,0,0,0,0,384,2,4,576,37660,76764,39471,2,4,20316.69992,768,432,1327104,0.99093659,147.602654
1,40,0.244,8,2563,387584,782336,399104,768,0,0,0,0,768,2,4,1491,131044,267008,137338,2,4,65445.18043,768,432,1327104,0.998712356,1240.711291
1,40,0.366,4,163,24224,48896,24944,48,0,0,0,0,48,2,4,112,11934,24169,12363,2,4,1812.798485,768,432,1327104,0.833749167,11.738707
1,40,0.366,5,323,48448,97792,49888,96,0,0,0,0,96,2,4,206,21328,43424,22300,2,4,15769.76475,768,432,1327104,0.845238501,49.924002
1,40,0.366,6,643,96896,195584,99776,192,0,0,0,0,192,2,4,344,26100,53493,27641,2,4,41035.98275,768,432,1327104,0.940610853,66.209055
1,40,0.366,7,1283,193792,391168,199552,384,0,0,0,0,384,2,4,866,92572,188597,96901,2,4,162469.7445,768,432,1327104,0.929642318,193.282322
1,40,0.366,8,2563,387584,782336,399104,768,0,0,0,0,768,2,4,1197,84760,174076,90074,2,4,28695.42241,768,432,1327104,0.980755269,1310.421299
1,40,0.488,4,163,24224,48896,24944,48,0,0,0,0,48,2,4,131,15923,32337,16580,2,4,24768.88175,768,432,1327104,0.891208605,14.226326
1,40,0.488,5,323,48448,97792,49888,96,0,0,0,0,96,2,4,208,22899,46394,23748,2,4,6926.015954,768,432,1327104,0.816900891,63.429785
1,40,0.488,6,643,96896,195584,99776,192,0,0,0,0,192,2,4,461,52299,105957,54255,2,4,7395.097356,768,432,1327104,0.939059169,163.532483
1,40,0.488,7,1283,193792,391168,199552,384,0,0,0,0,384,2,4,804,82310,167878,86390,2,4,31200.58529,768,432,1327104,0.96862481,628.901533
1,40,0.488,8,2563,387584,782336,399104,768,0,0,0,0,768,2,4,1605,165653,337419,173399,2,4,75102.91395,768,432,1327104,0.979711028,976.488824
1,60,0,4,163,24224,48896,24944,48,0,0,0,0,48,2,4,107,11794,23949,12277,2,4,1615.293026,1152,648,2985984,0.627996183,43.830855
1,60,0,5,323,48448,97792,49888,96,0,0,0,0,96,2,4,195,19949,40649,20900,2,4,3510.346147,1152,648,2985984,0.841475016,240.822068
1,60,0,6,643,96896,195584,99776,192,0,0,0,0,192,2,4,439,48807,99555,51217,2,4,22734.42996,1152,648,2985984,0.948013234,414.497585
1,60,0,7,1283,193792,391168,199552,384,0,0,0,0,384,2,4,648,57046,116677,60086,2,4,96788.53806,1152,648,2985984,0.960539378,428.863598
1,60,0,8,2563,387584,782336,399104,768,0,0,0,0,768,2,4,1379,106275,217333,112040,2,4,94405.71315,1152,648,2985984,0.961384776,1707.184307
1,60,0.122,4,163,24224,48896,24944,48,0,0,0,0,48,2,4,105,10724,21803,11190,2,4,2602.013595,1152,648,2985984,0.724413219,36.004156
1,60,0.122,5,323,48448,97792,49888,96,0,0,0,0,96,2,4,226,24906,50638,25990,2,4,14978.93904,1152,648,2985984,0.927516128,125.97437
1,60,0.122,6,643,96896,195584,99776,192,0,0,0,0,192,2,4,271,17037,35037,18135,2,4,14544.0593,1152,648,2985984,0.903935664,89.805558
1,60,0.122,7,1283,193792,391168,199552,384,0,0,0,0,384,2,4,820,86167,175655,90352,2,4,41528.69871,1152,648,2985984,0.986418913,880.564567
1,60,0.122,8,2563,387584,782336,399104,768,0,0,0,0,768,2,4,1694,179966,366220,188093,2,4,74374.0032,1152,648,2985984,0.993494266,2727.470082
1,60,0.244,4,163,24224,48896,24944,48,0,0,0,0,48,2,4,103,11728,23728,12117,2,4,1763.611773,1152,648,2985984,0.842784758,66.69936
1,60,0.244,5,323,48448,97792,49888,96,0,0,0,0,96,2,4,247,30250,61536,31588,2,4,17889.28121,1152,648,2985984,0.927637599,115.469208
1,60,0.244,6,643,96896,195584,99776,192,0,0,0,0,192,2,4,409,44391,90227,46283,2,4,7179.433378,1152,648,2985984,0.887082142,398.216041
1,60,0.244,7,1283,193792,391168,199552,384,0,0,0,0,384,2,4,723,61963,126432,65115,2,4,45830.12011,1152,648,2985984,0.98028094,690.609812
1,60,0.244,8,2563,387584,782336,399104,768,0,0,0,0,768,2,4,1558,146085,298560,153829,2,4,169927.4593,1152,648,2985984,0.984913791,1870.911977
1,60,0.366,4,163,24224,48896,24944,48,0,0,0,0,48,2,4,91,8697,17688,9076,2,4,2326.622101,1152,648,2985984,0.692401712,26.059836
1,60,0.366,5,323,48448,97792,49888,96,0,0,0,0,96,2,4,160,12201,25088,12996,2,4,1050.572333,1152,648,2985984,0.826271471,57.734146
1,60,0.366,6,643,96896,195584,99776,192,0,0,0,0,192,2,4,411,43245,87867,45069,2,4,17704.47853,1152,648,2985984,0.935298275,289.026643
1,60,0.366,7,1283,193792,391168,199552,384,0,0,0,0,384,2,4,712,67106,136068,69699,2,4,22231.77927,1152,648,2985984,0.971909526,827.929634
1,60,0.366,8,2563,387584,782336,399104,768,0,0,0,0,768,2,4,1544,147533,301284,155196,2,4,94361.89262,1152,648,2985984,0.997371823,2322.704881
1,60,0.488,4,163,24224,48896,24944,48,0,0,0,0,48,2,4,133,16309,33110,16979,2,4,8726.661211,1152,648,2985984,0.827123248,37.236652
1,60,0.488,5,323,48448,97792,49888,96,0,0,0,0,96,2,4,233,29199,59523,30586,2,4,9016.573129,1152,648,2985984,0.634114684,69.709059
1,60,0.488,6,643,96896,195584,99776,192,0,0,0,0,192,2,4,452,55208,111954,57313,2,4,8587.099051,1152,648,2985984,0.972008334,295.209743
1,60,0.488,7,1283,193792,391168,199552,384,0,0,0,0,384,2,4,987,119766,243891,125268,2,4,172332.4394,1152,648,2985984,0.956900404,592.527266
1,60,0.488,8,2563,387584,782336,399104,768,0,0,0,0,768,2,4,1289,105646,214538,109981,2,4,37904.43796,1152,648,2985984,0.973141964,1098.009912
1,80,0,4,163,24224,48896,24944,48,0,0,0,0,48,2,4,119,13680,27868,14314,2,4,6935.280478,1536,864,5308416,0.88549155,162.75014
1,80,0,5,323,48448,97792,49888,96,0,0,0,0,96,2,4,218,24854,50421,25829,2,4,4625.985399,1536,864,5308416,0.931065389,223.566178
1,80,0,6,643,96896,195584,99776,192,0,0,0,0,192,2,4,313,25186,51235,26295,2,4,19413.68452,1536,864,5308416,0.743457762,360.24212
1,80,0,7,1283,193792,391168,199552,384,0,0,0,0,384,2,4,728,66360,135351,69643,2,4,31529.52973,1536,864,5308416,0.976760207,1271.871823
1,80,0,8,2563,387584,782336,399104,768,0,0,0,0,768,2,4,1502,141326,289358,149212,2,4,135394.845,1536,864,5308416,0.996140506,3995.481845
1,80,0.122,4,163,24224,48896,24944,48,0,0,0,0,48,2,4,98,10427,21274,10936,2,4,4338.144988,1536,864,5308416,0.662501168,50.371788
1,80,0.122,5,323,48448,97792,49888,96,0,0,0,0,96,2,4,218,22783,46256,23730,2,4,9512.0103,1536,864,5308416,0.941828335,153.768782
1,80,0.122,6,643,96896,195584,99776,192,0,0,0,0,192,2,4,409,42678,86590,44364,2,4,9537.159081,1536,864,5308416,0.976529622,489.474127
1,80,0.122,7,1283,193792,391168,199552,384,0,0,0,0,384,2,4,828,86568,176768,90988,2,4,88295.6745,1536,864,5308416,0.986137908,1471.177522
1,80,0.122,8,2563,387584,782336,399104,768,0,0,0,0,768,2,4,1279,87665,180581,93658,2,4,142276.5493,1536,864,5308416,0.982390853,2695.482124
1,80,0.244,4,163,24224,48896,24944,48,0,0,0,0,48,2,4,81,6260,12808,6605,2,4,509.3734729,1536,864,5308416,0.394695665,25.783535
1,80,0.244,5,323,48448,97792,49888,96,0,0,0,0,96,2,4,214,20944,42630,21905,2,4,10203.68695,1536,864,5308416,0.795380875,145.57189
1,80,0.244,6,643,96896,195584,99776,192,0,0,0,0,192,2,4,398,39377,79905,40931,2,4,10369.18164,1536,864,5308416,0.949613612,383.050809
1,80,0.244,7,1283,193792,391168,199552,384,0,0,0,0,384,2,4,832,90928,184804,94796,2,4,21669.73025,1536,864,5308416,0.978921138,1700.101073
1,80,0.244,8,2563,387584,782336,399104,768,0,0,0,0,768,2,4,1136,77414,157271,80634,2,4,25235.84524,1536,864,5308416,0.989682991,1977.070651
1,80,0.366,4,163,24224,48896,24944,48,0,0,0,0,48,2,4,112,13018,26494,13604,2,4,3935.252789,1536,864,5308416,0.828726442,44.977313
1,80,0.366,5,323,48448,97792,49888,96,0,0,0,0,96,2,4,250,31445,63712,32609,2,4,5346.163528,1536,864,5308416,0.917180079,157.193733
1,80,0.366,6,643,96896,195584,99776,192,0,0,0,0,192,2,4,386,37852,77212,39725,2,4,11014.19535,1536,864,5308416,0.923562827,382.541277
1,80,0.366,7,1283,193792,391168,199552,384,0,0,0,0,384,2,4,748,68753,140239,72182,2,4,32955.53141,1536,864,5308416,0.960287567,1406.035883
1,80,0.366,8,2563,387584,782336,399104,768,0,0,0,0,768,2,4,1465,129728,262925,134649,2,4,28429.73001,1536,864,5308416,0.997792625,3999.864624
1,80,0.488,4,163,24224,48896,24944,48,0,0,0,0,48,2,4,110,12373,25218,12969,2,4,6190.702784,1536,864,5308416,0.779466088,68.398654
1,80,0.488,5,323,48448,97792,49888,96,0,0,0,0,96,2,4,227,26507,53674,27455,2,4,12976.23769,1536,864,5308416,0.785401545,76.695717
1,80,0.488,6,643,96896,195584,99776,192,0,0,0,0,192,2,4,373,36194,73714,37875,2,4,6674.797021,1536,864,5308416,0.819749254,360.155397
1,80,0.488,7,1283,193792,391168,199552,384,0,0,0,0,384,2,4,688,60015,121894,62488,2,4,22466.76087,1536,864,5308416,0.932331704,651.162414
1,80,0.488,8,2563,387584,782336,399104,768,0,0,0,0,768,2,4,1664,182981,369960,188832,2,4,69419.783,1536,864,5308416,0.965785677,2315.667892
1,100,0,4,163,24224,48896,24944,48,0,0,0,0,48,2,4,84,6942,14244,7360,2,4,5866.953744,1920,1080,8294400,0.680374072,67.953775
1,100,0,5,323,48448,97792,49888,96,0,0,0,0,96,2,4,215,23844,48594,24973,2,4,6043.544662,1920,1080,8294400,0.899947438,398.243097
1,100,0,6,643,96896,195584,99776,192,0,0,0,0,192,2,4,410,39768,81100,41734,2,4,12032.22218,1920,1080,8294400,0.879835034,1283.507257
1,100,0,7,1283,193792,391168,199552,384,0,0,0,0,384,2,4,855,96354,195824,100422,2,4,17953.55183,1920,1080,8294400,0.995014416,3626.611061
1,100,0,8,2563,387584,782336,399104,768,0,0,0,0,768,2,4,1360,105010,215865,111783,2,4,74415.24854,1920,1080,8294400,0.972959601,4997.22278
1,100,0.122,4,163,24224,48896,24944,48,0,0,0,0,48,2,4,123,14199,28864,14805,2,4,11732.48952,1920,1080,8294400,0.68553352,82.907634
1,100,0.122,5,323,48448,97792,49888,96,0,0,0,0,96,2,4,162,12725,25916,13323,2,4,5054.646711,1920,1080,8294400,0.900157836,135.200612
1,100,0.122,6,643,96896,195584,99776,192,0,0,0,0,192,2,4,459,54118,109805,56249,2,4,10102.96418,1920,1080,8294400,0.917416465,1201.243577
1,100,0.122,7,1283,193792,391168,199552,384,0,0,0,0,384,2,4,730,64085,131091,67565,2,4,80915.1253,1920,1080,8294400,0.987841192,1863.007691
1,100,0.122,8,2563,387584,782336,399104,768,0,0,0,0,768,2,4,1680,168184,342709,176266,2,4,59465.11692,1920,1080,8294400,0.993281298,6585.422474
1,100,0.244,4,163,24224,48896,24944,48,0,0,0,0,48,2,4,127,16192,32841,16821,2,4,6233.50298,1920,1080,8294400,0.756291191,126.014929
1,100,0.244,5,323,48448,97792,49888,96,0,0,0,0,96,2,4,210,23070,46852,24018,2,4,3613.828682,1920,1080,8294400,0.735471953,217.949756
1,100,0.244,6,643,96896,195584,99776,192,0,0,0,0,192,2,4,466,55400,112134,57326,2,4,10330.23948,1920,1080,8294400,0.954717297,1282.150352
1,100,0.244,7,1283,193792,391168,199552,384,0,0,0,0,384,2,4,793,82289,167562,86074,2,4,27523.35428,1920,1080,8294400,0.983715422,2511.884024
1,100,0.244,8,2563,387584,782336,399104,768,0,0,0,0,768,2,4,1635,171636,349240,179290,2,4,65244.02899,1920,1080,8294400,0.990763077,6093.948004
1,100,0.366,4,163,24224,48896,24944,48,0,0,0,0,48,2,4,122,15027,30449,15583,2,4,4250.384506,1920,1080,8294400,0.824867623,87.521038
1,100,0.366,5,323,48448,97792,49888,96,0,0,0,0,96,2,4,243,29315,59684,30661,2,4,24907.51047,1920,1080,8294400,0.848101134,150.792322
1,100,0.366,6,643,96896,195584,99776,192,0,0,0,0,192,2,4,416,42616,87111,44918,2,4,19597.14495,1920,1080,8294400,0.942953657,749.337101
1,100,0.366,7,1283,193792,391168,199552,384,0,0,0,0,384,2,4,765,77317,157372,80775,2,4,95858.28008,1920,1080,8294400,0.973340093,1058.402803
1,100,0.366,8,2563,387584,782336,399104,768,0,0,0,0,768,2,4,1805,191104,388852,199747,2,4,173970.3427,1920,1080,8294400,0.993344489,4815.346408
1,100,0.488,4,163,24224,48896,24944,48,0,0,0,0,48,2,4,122,12836,26236,13541,2,4,6571.458788,1920,1080,8294400,0.87939423,136.011106
1,100,0.488,5,323,48448,97792,49888,96,0,0,0,0,96,2,4,233,28349,57537,29476,2,4,7171.575463,1920,1080,8294400,0.818502617,279.853276
1,100,0.488,6,643,96896,195584,99776,192,0,0,0,0,192,2,4,464,53181,108091,55471,2,4,14473.29609,1920,1080,8294400,0.973459793,866.133814
1,100,0.488,7,1283,193792,391168,199552,384,0,0,0,0,384,2,4,826,79878,162726,83694,2,4,97863.71802,1920,1080,8294400,0.984186548,2287.690394
1,100,0.488,8,2563,387584,782336,399104,768,0,0,0,0,768,2,4,1551,148017,302066,155518,2,4,87305.0289,1920,1080,8294400,0.995112245,5314.58364
1,20,0,4,323,1014224,1808768,834688,32,16,16,0,0,0,24,9,259,735024,1301189,592944,24,9,20285.32226,384,216,331776,0.988262169,10.013897
1,20,0,5,643,2028448,3617536,1669376,64,32,32,0,0,0,24,9,427,1024491,1797849,808743,24,9,29193.31403,384,216,331776,0.995226693,18.979916
1,20,0,6,1283,4056896,7235072,3338752,128,64,64,0,0,0,24,9,1069,3011590,5337589,2438554,24,9,73452.96257,384,216,331776,0.996197214,39.493004
1,20,0,7,2563,8113792,14470144,6677504,256,128,128,0,0,0,24,9,2007,5350515,9418370,4245313,24,9,129933.2436,384,216,331776,0.978393426,74.59203
1,20,0.122,4,323,1014224,1808768,834688,32,16,16,0,0,0,24,9,320,970061,1728894,795851,24,9,19988.64946,384,216,331776,0.53032223,7.748418
1,20,0.122,5,643,2028448,3617536,1669376,64,32,32,0,0,0,24,9,501,1318061,2328266,1057694,24,9,31786.30506,384,216,331776,0.993175355,18.626656
1,20,0.122,6,1283,4056896,7235072,3338752,128,64,64,0,0,0,24,9,1003,2760670,4883315,2228592,24,9,65731.76916,384,216,331776,0.957260305,26.284707
1,20,0.122,7,2563,8113792,14470144,6677504,256,128,128,0,0,0,24,9,1787,4671029,8228173,3722576,24,9,121316.4681,384,216,331776,0.992163653,97.219315
1,20,0.244,4,323,1014224,1808768,834688,32,16,16,0,0,0,24,9,319,976488,1739775,801365,24,9,23211.56521,384,216,331776,0.640787859,7.982929
1,20,0.244,5,643,2028448,3617536,1669376,64,32,32,0,0,0,24,9,571,1702204,3031242,1397726,24,9,46702.5011,384,216,331776,0.694107482,13.469166
1,20,0.244,6,1283,4056896,7235072,3338752,128,64,64,0,0,0,24,9,886,1926704,3354479,1483478,24,9,32253.82187,384,216,331776,0.583692603,24.866522
1,20,0.244,7,2563,8113792,14470144,6677504,256,128,128,0,0,0,24,9,2224,6304115,11166583,5090849,24,9,125151.3014,384,216,331776,0.750707905,87.21757
1,20,0.366,4,323,1014224,1808768,834688,32,16,16,0,0,0,24,9,275,753729,1334779,609190,24,9,24121.89187,384,216,331776,0.754941651,9.402409
1,20,0.366,5,643,2028448,3617536,1669376,64,32,32,0,0,0,24,9,559,1497712,2664761,1229623,24,9,27517.76267,384,216,331776,0.894195355,12.583497
1,20,0.366,6,1283,4056896,7235072,3338752,128,64,64,0,0,0,24,9,1212,3649998,6490470,2978305,24,9,71842.72417,384,216,331776,0.663649613,27.645198
1,20,0.366,7,2563,8113792,14470144,6677504,256,128,128,0,0,0,24,9,2231,6448989,11427242,5217044,24,9,146075.3544,384,216,331776,0.996652355,84.90112
1,20,0.488,4,323,1014224,1808768,834688,32,16,16,0,0,0,24,9,263,668125,1182610,540492,24,9,22538.78239,384,216,331776,0.673933211,6.336503
1,20,0.488,5,643,2028448,3617536,1669376,64,32,32,0,0,0,24,9,612,1802486,3208153,1477470,24,9,41358.59181,384,216,331776,0.838058156,13.61569
1,20,0.488,6,1283,4056896,7235072,3338752,128,64,64,0,0,0,24,9,1072,2195676,3863555,1752689,24,9,56995.86426,384,216,331776,0.921291697,24.522532
1,20,0.488,7,2563,8113792,14470144,6677504,256,128,128,0,0,0,24,9,2230,6395113,11354871,5201183,24,9,165241.7887,384,216,331776,0.908087424,80.631698
1,40,0,4,323,1014224,1808768,834688,32,16,16,0,0,0,24,9,250,601024,1055569,475316,24,9,21099.29633,768,432,1327104,0.99743227,18.929377
1,40,0,5,643,2028448,3617536,1669376,64,32,32,0,0,0,24,9,533,1445891,2560875,1167879,24,9,34496.42137,768,432,1327104,0.983350448,48.548748
1,40,0,6,1283,4056896,7235072,3338752,128,64,64,0,0,0,24,9,994,2607117,4587094,2067076,24,9,62097.52526,768,432,1327104,0.89480488,44.502209
1,40,0.122,4,323,1014224,1808768,834688,32,16,16,0,0,0,24,9,222,562917,987162,444125,24,9,17694.10829,768,432,1327104,0.996789473,16.947163
1,40,0.122,5,643,2028448,3617536,1669376,64,32,32,0,0,0,24,9,330,714218,1230441,536616,24,9,33291.34183,768,432,1327104,0.995418074,27.545448
1,40,0.122,6,1283,4056896,7235072,3338752,128,64,64,0,0,0,24,9,1172,3398375,6046830,2778490,24,9,70936.89508,768,432,1327104,0.835358028,48.184747
1,40,0.122,7,2563,8113792,14470144,6677504,256,128,128,0,0,0,24,9,1691,3876209,6838905,3115060,24,9,113805.3058,768,432,1327104,0.790096412,82.379178
1,40,0.244,4,323,1014224,1808768,834688,32,16,16,0,0,0,24,9,287,830219,1473007,673750,24,9,27009.12781,768,432,1327104,0.930049567,16.714742
1,40,0.244,6,1283,4056896,7235072,3338752,128,64,64,0,0,0,24,9,1121,3168799,5648335,2612408,24,9,64262.94682,768,432,1327104,0.868468053,35.156329
1,40,0.244,7,2563,8113792,14470144,6677504,256,128,128,0,0,0,24,9,2272,6442487,11451052,5256773,24,9,121807.6913,768,432,1327104,0.816331595,113.432152
1,40,0.366,4,323,1014224,1808768,834688,32,16,16,0,0,0,24,9,278,775104,1373064,627051,24,9,20397.42472,768,432,1327104,0.893407748,17.671403
1,40,0.366,5,643,2028448,3617536,1669376,64,32,32,0,0,0,24,9,597,1816249,3234212,1492374,24,9,39036.38642,768,432,1327104,0.680684224,22.608446
1,40,0.366,6,1283,4056896,7235072,3338752,128,64,64,0,0,0,24,9,1155,3081839,5499209,2544585,24,9,42523.67046,768,432,1327104,0.627989771,38.909049
1,40,0.366,7,2563,8113792,14470144,6677504,256,128,128,0,0,0,24,9,2294,5513152,9838451,4558707,24,9,82609.23622,768,432,1327104,0.716666767,98.956255
1,40,0.488,4,323,1014224,1808768,834688,32,16,16,0,0,0,24,9,289,760900,1344388,609453,24,9,17542.14758,768,432,1327104,0.449699083,11.30387
1,40,0.488,5,643,2028448,3617536,1669376,64,32,32,0,0,0,24,9,581,1488381,2643008,1213948,24,9,27040.72853,768,432,1327104,0.553338875,16.198987
1,40,0.488,6,1283,4056896,7235072,3338752,128,64,64,0,0,0,24,9,1095,2787557,4929558,2253512,24,9,81267.96882,768,432,1327104,0.884160512,37.948504
1,40,0.488,7,2563,8113792,14470144,6677504,256,128,128,0,0,0,24,9,2435,7000142,12525289,5806774,24,9,127383.8807,768,432,1327104,0.880491389,137.711787
1,60,0,4,323,1014224,1808768,834688,32,16,16,0,0,0,24,9,312,966094,1725045,798540,24,9,23455.1277,1152,648,2985984,0.916824074,35.903524
1,60,0,5,643,2028448,3617536,1669376,64,32,32,0,0,0,24,9,410,979562,1707631,760195,24,9,34864.66618,1152,648,2985984,0.996570458,49.56141
1,60,0,6,1283,4056896,7235072,3338752,128,64,64,0,0,0,24,9,1036,2759151,4876370,2213105,24,9,61886.00608,1152,648,2985984,0.960612761,75.490896
1,60,0,7,2563,8113792,14470144,6677504,256,128,128,0,0,0,24,9,1970,5152993,9076108,4095928,24,9,127313.0872,1152,648,2985984,0.998544003,263.017088
1,60,0.122,4,323,1014224,1808768,834688,32,16,16,0,0,0,24,9,260,656067,1164904,533220,24,9,13843.46783,1152,648,2985984,0.98280164,38.075059
1,60,0.122,5,643,2028448,3617536,1669376,64,32,32,0,0,0,24,9,493,1264939,2228151,1007923,24,9,34188.4508,1152,648,2985984,0.995521629,51.081813
1,60,0.122,6,1283,4056896,7235072,3338752,128,64,64,0,0,0,24,9,1100,3303305,5868456,2694729,24,9,83192.1597,1152,648,2985984,0.997942658,78.821978
1,60,0.122,7,2563,8113792,14470144,6677504,256,128,128,0,0,0,24,9,1882,5004750,8835663,4013483,24,9,132615.7946,1152,648,2985984,0.998806612,142.566271
1,60,0.244,4,323,1014224,1808768,834688,32,16,16,0,0,0,24,9,299,826914,1474580,680524,24,9,14614.76527,1152,648,2985984,0.571916048,14.820909
1,60,0.244,5,643,2028448,3617536,1669376,64,32,32,0,0,0,24,9,584,1769388,3149194,1449854,24,9,34363.945,1152,648,2985984,0.644632651,33.570829
1,60,0.244,6,1283,4056896,7235072,3338752,128,64,64,0,0,0,24,9,1054,2878621,5078044,2298330,24,9,62533.77982,1152,648,2985984,0.853302695,79.20659
1,60,0.244,7,2563,8113792,14470144,6677504,256,128,128,0,0,0,24,9,2193,6347415,11292853,5205223,24,9,159253.1529,1152,648,2985984,0.858779717,129.597145
1,60,0.366,4,323,1014224,1808768,834688,32,16,16,0,0,0,24,9,315,947897,1687404,775778,24,9,22407.07931,1152,648,2985984,0.697421114,25.257398
1,60,0.366,5,643,2028448,3617536,1669376,64,32,32,0,0,0,24,9,414,934127,1630969,725834,24,9,45386.20385,1152,648,2985984,0.963072626,52.14964
1,60,0.366,6,1283,4056896,7235072,3338752,128,64,64,0,0,0,24,9,945,2223274,3880779,1727318,24,9,37474.87656,1152,648,2985984,0.51462301,60.915778
1,60,0.366,7,2563,8113792,14470144,6677504,256,128,128,0,0,0,24,9,1858,4218607,7369438,3286994,24,9,64310.4301,1152,648,2985984,0.642573183,153.352044
1,60,0.488,4,323,1014224,1808768,834688,32,16,16,0,0,0,24,9,308,945561,1684975,777718,24,9,18493.77256,1152,648,2985984,0.631675642,16.930858
1,60,0.488,5,643,2028448,3617536,1669376,64,32,32,0,0,0,24,9,606,1613632,2880502,1334009,24,9,31491.81635,1152,648,2985984,0.550793973,28.021553
1,60,0.488,6,1283,4056896,7235072,3338752,128,64,64,0,0,0,24,9,1132,2030569,3608081,1658910,24,9,31242.61387,1152,648,2985984,0.598723001,40.977818
1,60,0.488,7,2563,8113792,14470144,6677504,256,128,128,0,0,0,24,9,2383,7214957,12843588,5913355,24,9,157775.4697,1152,648,2985984,0.778012138,161.261966
1,80,0,4,323,1014224,1808768,834688,32,16,16,0,0,0,24,9,180,397144,682711,296273,24,9,17027.83934,1536,864,5308416,0.693441053,33.737726
1,80,0,5,643,2028448,3617536,1669376,64,32,32,0,0,0,24,9,511,1371643,2419453,1094458,24,9,33118.2384,1536,864,5308416,0.940664549,100.007353
1,80,0,6,1283,4056896,7235072,3338752,128,64,64,0,0,0,24,9,856,2187241,3841524,1730518,24,9,68306.3797,1536,864,5308416,0.998551711,136.090138
1,80,0,7,2563,8113792,14470144,6677504,256,128,128,0,0,0,24,9,1802,4263983,7423913,3283779,24,9,102227.3094,1536,864,5308416,0.960464787,303.609987
1,80,0.122,4,323,1014224,1808768,834688,32,16,16,0,0,0,24,9,185,359135,616208,266508,24,9,16421.5389,1536,864,5308416,0.883734398,30.748236
