File,Server,Render engine,Percentage of resolution,increass FOV of camera,Duplication,objects in the Scene,Vertices in the Scene,Edges in the Scene,Faces in the Scene,Lights,Point lights,Sun lights,Spot lights,Hemi lights,Area lights,Texeures of lights,Materials in the Scene,Texeures in the Scene,Objects in Camera view,Vertices in Camera view,Edges in Camera view,Faces in Camera view,Materials in Camera view,Textures in Camera view,Area of face,Width,Height,pixels,Render time,Coverage
Bambo_House_2,nmsl5,BLENDER_RENDER,40.0,0.366,2,67,95476,181816,88508,0,0,0,0,0,0,0,8,7,65,95476,181816,88508,8,7,3215.688009450541,768.0,432.0,1327104.0,0.237242,0.2869243784482679
Bambo_House_2,nmsl5,CYCLES,40.0,0.366,2,67,95476,181816,88508,0,0,0,0,0,0,0,8,7,65,95476,181816,88508,8,7,3398.5719798970144,768.0,432.0,1327104.0,94.630627,0.26245623853018507
Bambo_House_2,nmsl5,BLENDER_RENDER,40.0,0.366,3,131,190952,363632,177016,0,0,0,0,0,0,0,8,7,129,190808,363531,177014,8,7,6227.522201522536,768.0,432.0,1327104.0,0.459667,0.5979355562575387
Bambo_House_2,nmsl5,CYCLES,40.0,0.366,3,131,190952,363632,177016,0,0,0,0,0,0,0,8,7,129,160121,321563,164095,8,7,4504.402594183998,768.0,432.0,1327104.0,215.952631,0.47936011518180965
Bambo_House_2,nmsl5,BLENDER_RENDER,40.0,0.366,4,259,381904,727264,354032,0,0,0,0,0,0,0,8,7,257,381312,726797,353984,8,7,16193.074877365596,768.0,432.0,1327104.0,0.992339,0.3690590234707745
Bambo_House_2,nmsl5,CYCLES,40.0,0.366,4,259,381904,727264,354032,0,0,0,0,0,0,0,8,7,257,344075,675110,337619,8,7,24286.021730473094,768.0,432.0,1327104.0,186.168424,0.6251583956004381
Bambo_House_2,nmsl5,BLENDER_RENDER,40.0,0.488,0,19,23869,45454,22127,0,0,0,0,0,0,0,8,7,17,23869,45454,22127,8,7,846.0620823136181,768.0,432.0,1327104.0,0.079051,0.06648275331682985
Bambo_House_2,nmsl5,CYCLES,40.0,0.488,0,19,23869,45454,22127,0,0,0,0,0,0,0,8,7,17,23869,45454,22127,8,7,846.0620823136181,768.0,432.0,1327104.0,30.575047,0.06648275331682985
Bambo_House_2,nmsl5,BLENDER_RENDER,40.0,0.488,1,35,47738,90908,44254,0,0,0,0,0,0,0,8,7,33,47738,90908,44254,8,7,2208.0243782385533,768.0,432.0,1327104.0,0.143803,0.12347500655505009
Bambo_House_2,nmsl5,CYCLES,40.0,0.488,1,35,47738,90908,44254,0,0,0,0,0,0,0,8,7,33,47738,90908,44254,8,7,1345.1859160506062,768.0,432.0,1327104.0,40.28745,0.13450833555275435
Bambo_House_2,nmsl5,BLENDER_RENDER,40.0,0.488,2,67,95476,181816,88508,0,0,0,0,0,0,0,8,7,65,93910,179876,87925,8,7,3338.7484085383408,768.0,432.0,1327104.0,0.237933,0.27167109911698173
Bambo_House_2,nmsl5,CYCLES,40.0,0.488,2,67,95476,181816,88508,0,0,0,0,0,0,0,8,7,65,82385,163533,82740,8,7,3956.6202773213276,768.0,432.0,1327104.0,69.964405,0.30442979909036544
Bambo_House_2,nmsl5,BLENDER_RENDER,40.0,0.488,3,131,190952,363632,177016,0,0,0,0,0,0,0,8,7,129,172476,337612,168673,8,7,8318.996329424599,768.0,432.0,1327104.0,0.509807,0.38140275930803724
Bambo_House_2,nmsl5,CYCLES,40.0,0.488,3,131,190952,363632,177016,0,0,0,0,0,0,0,8,7,129,172230,338658,169577,8,7,5252.374994314244,768.0,432.0,1327104.0,172.12357,0.4033318154907989
Bambo_House_2,nmsl5,BLENDER_RENDER,40.0,0.488,4,259,381904,727264,354032,0,0,0,0,0,0,0,8,7,257,362109,700686,345674,8,7,14724.435682690471,768.0,432.0,1327104.0,0.942356,0.5790727281890927
Bambo_House_2,nmsl5,CYCLES,40.0,0.488,4,259,381904,727264,354032,0,0,0,0,0,0,0,8,7,257,346662,681295,340619,8,7,22019.471819268267,768.0,432.0,1327104.0,149.444475,0.5550015548052033
Bambo_House_2,nmsl5,BLENDER_RENDER,60.0,0.0,0,19,23869,45454,22127,0,0,0,0,0,0,0,8,7,17,23869,45454,22127,8,7,846.0620823136181,1152.0,648.0,2985984.0,0.103398,0.2019706901399523
Bambo_House_2,nmsl5,CYCLES,60.0,0.0,0,19,23869,45454,22127,0,0,0,0,0,0,0,8,7,17,23869,45454,22127,8,7,846.0620823136181,1152.0,648.0,2985984.0,84.380983,0.2019706901399523
Bambo_House_2,nmsl5,BLENDER_RENDER,60.0,0.0,1,35,47738,90908,44254,0,0,0,0,0,0,0,8,7,33,47738,90908,44254,8,7,1621.0029321464824,1152.0,648.0,2985984.0,0.16266,0.3375632219397362
Bambo_House_2,nmsl5,CYCLES,60.0,0.0,1,35,47738,90908,44254,0,0,0,0,0,0,0,8,7,33,47738,90908,44254,8,7,1824.034817486118,1152.0,648.0,2985984.0,95.050079,0.2594534341240398
Bambo_House_2,nmsl5,BLENDER_RENDER,60.0,0.0,2,67,95476,181816,88508,0,0,0,0,0,0,0,8,7,65,95476,181816,88508,8,7,3940.4625661783143,1152.0,648.0,2985984.0,0.301076,0.5065697731687607
Bambo_House_2,nmsl5,CYCLES,60.0,0.0,2,67,95476,181816,88508,0,0,0,0,0,0,0,8,7,65,95476,181816,88508,8,7,4449.033981362944,1152.0,648.0,2985984.0,160.546214,0.4293440918249406
Bambo_House_2,nmsl5,BLENDER_RENDER,60.0,0.0,3,131,190952,363632,177016,0,0,0,0,0,0,0,8,7,129,183978,354633,174098,8,7,12810.538550887728,1152.0,648.0,2985984.0,0.514705,0.5040484276820886
Bambo_House_2,nmsl5,CYCLES,60.0,0.0,3,131,190952,363632,177016,0,0,0,0,0,0,0,8,7,129,189762,362678,176937,8,7,7391.909021437737,1152.0,648.0,2985984.0,204.652816,0.6357493203569149
Bambo_House_2,nmsl5,BLENDER_RENDER,60.0,0.0,4,259,381904,727264,354032,0,0,0,0,0,0,0,8,7,257,322141,647245,328920,8,7,9477.61342384551,1152.0,648.0,2985984.0,0.975087,0.541233289072474
Bambo_House_2,nmsl5,CYCLES,60.0,0.0,4,259,381904,727264,354032,0,0,0,0,0,0,0,8,7,257,379204,724218,353301,8,7,12778.43304403151,1152.0,648.0,2985984.0,292.858892,0.5382186820099496
Bambo_House_2,nmsl5,BLENDER_RENDER,60.0,0.122,0,19,23869,45454,22127,0,0,0,0,0,0,0,8,7,17,23869,45454,22127,8,7,846.0620823136181,1152.0,648.0,2985984.0,0.101104,0.14851484815104668
Bambo_House_2,nmsl5,CYCLES,60.0,0.122,0,19,23869,45454,22127,0,0,0,0,0,0,0,8,7,17,23869,45454,22127,8,7,846.0620823136181,1152.0,648.0,2985984.0,80.022116,0.14851484815104668
Bambo_House_2,nmsl5,BLENDER_RENDER,60.0,0.122,1,35,47738,90908,44254,0,0,0,0,0,0,0,8,7,33,47738,90908,44254,8,7,2047.611140013246,1152.0,648.0,2985984.0,0.161802,0.16418125031280614
Bambo_House_2,nmsl5,CYCLES,60.0,0.122,1,35,47738,90908,44254,0,0,0,0,0,0,0,8,7,33,47738,90908,44254,8,7,1450.8007357614745,1152.0,648.0,2985984.0,109.578025,0.2124244450486238
Bambo_House_2,nmsl5,BLENDER_RENDER,60.0,0.122,2,67,95476,181816,88508,0,0,0,0,0,0,0,8,7,65,94922,181369,88469,8,7,3610.3248484276587,1152.0,648.0,2985984.0,0.272599,0.3502097477846362
Bambo_House_2,nmsl5,CYCLES,60.0,0.122,2,67,95476,181816,88508,0,0,0,0,0,0,0,8,7,65,91016,175544,86381,8,7,3135.8417711387515,1152.0,648.0,2985984.0,169.612321,0.39594923588535375
Bambo_House_2,nmsl5,BLENDER_RENDER,60.0,0.122,3,131,190952,363632,177016,0,0,0,0,0,0,0,8,7,129,190032,362411,176621,8,7,8589.040683723244,1152.0,648.0,2985984.0,0.522956,0.6100216988222573
Bambo_House_2,nmsl5,CYCLES,60.0,0.122,3,131,190952,363632,177016,0,0,0,0,0,0,0,8,7,129,190872,363578,177014,8,7,9974.868776020887,1152.0,648.0,2985984.0,151.056846,0.3641926151717724
Bambo_House_2,nmsl5,BLENDER_RENDER,60.0,0.122,4,259,381904,727264,354032,0,0,0,0,0,0,0,8,7,257,377288,721376,352354,8,7,11643.876366567472,1152.0,648.0,2985984.0,1.022904,0.5177278100466597
Bambo_House_2,nmsl5,CYCLES,60.0,0.122,4,259,381904,727264,354032,0,0,0,0,0,0,0,8,7,256,316955,640002,326707,8,7,10379.188177843042,1152.0,648.0,2985984.0,671.750633,0.45377404850702097
Bambo_House_2,nmsl5,BLENDER_RENDER,60.0,0.244,0,19,23869,45454,22127,0,0,0,0,0,0,0,8,7,17,23869,45454,22127,8,7,846.0620823136181,1152.0,648.0,2985984.0,0.097371,0.11189382827171326
Bambo_House_2,nmsl5,CYCLES,60.0,0.244,0,19,23869,45454,22127,0,0,0,0,0,0,0,8,7,17,23869,45454,22127,8,7,846.0620823136181,1152.0,648.0,2985984.0,66.95109,0.11189382827171326
Bambo_House_2,nmsl5,BLENDER_RENDER,60.0,0.244,1,35,47738,90908,44254,0,0,0,0,0,0,0,8,7,33,47738,90908,44254,8,7,1432.7315046598562,1152.0,648.0,2985984.0,0.179191,0.21000800433064776
Bambo_House_2,nmsl5,CYCLES,60.0,0.244,1,35,47738,90908,44254,0,0,0,0,0,0,0,8,7,33,47738,90908,44254,8,7,2006.764839047708,1152.0,648.0,2985984.0,90.217922,0.23537917703600217
Bambo_House_2,nmsl5,BLENDER_RENDER,60.0,0.244,2,67,95476,181816,88508,0,0,0,0,0,0,0,8,7,65,95476,181816,88508,8,7,4256.8232566319075,1152.0,648.0,2985984.0,0.285558,0.15767228204338773
Bambo_House_2,nmsl5,CYCLES,60.0,0.244,2,67,95476,181816,88508,0,0,0,0,0,0,0,8,7,65,94854,181322,88468,8,7,2925.1040466840655,1152.0,648.0,2985984.0,162.641658,0.3431696902143155
Bambo_House_2,nmsl5,BLENDER_RENDER,60.0,0.244,3,131,190952,363632,177016,0,0,0,0,0,0,0,8,7,129,190952,363632,177016,8,7,9937.855727873,1152.0,648.0,2985984.0,0.529318,0.4505017968735517
Bambo_House_2,nmsl5,CYCLES,60.0,0.244,3,131,190952,363632,177016,0,0,0,0,0,0,0,8,7,129,189345,361333,176172,8,7,9738.067119094083,1152.0,648.0,2985984.0,145.047648,0.4202581563820279
Bambo_House_2,nmsl5,BLENDER_RENDER,60.0,0.244,4,259,381904,727264,354032,0,0,0,0,0,0,0,8,7,257,372946,714296,349544,8,7,17093.690086242954,1152.0,648.0,2985984.0,0.970763,0.6304498569997505
Bambo_House_2,nmsl5,CYCLES,60.0,0.244,4,259,381904,727264,354032,0,0,0,0,0,0,0,8,7,257,290858,600908,313557,8,7,21595.895239444788,1152.0,648.0,2985984.0,226.675535,0.4939914182083024
Bambo_House_2,nmsl5,BLENDER_RENDER,60.0,0.366,0,19,23869,45454,22127,0,0,0,0,0,0,0,8,7,17,23869,45454,22127,8,7,846.0620823136181,1152.0,648.0,2985984.0,0.097249,0.0857534837982053
Bambo_House_2,nmsl5,CYCLES,60.0,0.366,0,19,23869,45454,22127,0,0,0,0,0,0,0,8,7,17,23869,45454,22127,8,7,846.0620823136181,1152.0,648.0,2985984.0,56.640489,0.0857534837982053
Bambo_House_2,nmsl5,BLENDER_RENDER,60.0,0.366,1,35,47738,90908,44254,0,0,0,0,0,0,0,8,7,33,47738,90908,44254,8,7,1909.2741092803683,1152.0,648.0,2985984.0,0.147318,0.1282840171696694
Bambo_House_2,nmsl5,CYCLES,60.0,0.366,1,35,47738,90908,44254,0,0,0,0,0,0,0,8,7,33,47738,90908,44254,8,7,1472.091538217592,1152.0,648.0,2985984.0,70.220663,0.08979229761625862
Bambo_House_2,nmsl5,BLENDER_RENDER,60.0,0.366,2,67,95476,181816,88508,0,0,0,0,0,0,0,8,7,65,95476,181816,88508,8,7,2720.588363474573,1152.0,648.0,2985984.0,0.277264,0.32147844480805016
Bambo_House_2,nmsl5,CYCLES,60.0,0.366,2,67,95476,181816,88508,0,0,0,0,0,0,0,8,7,65,95476,181816,88508,8,7,4360.927384663599,1152.0,648.0,2985984.0,110.862231,0.298693115046294
Bambo_House_2,nmsl5,BLENDER_RENDER,60.0,0.366,3,131,190952,363632,177016,0,0,0,0,0,0,0,8,7,129,165093,327687,165579,8,7,3795.5704541802183,1152.0,648.0,2985984.0,0.489488,0.45168186288780854
Bambo_House_2,nmsl5,CYCLES,60.0,0.366,3,131,190952,363632,177016,0,0,0,0,0,0,0,8,7,124,98269,239774,139476,8,7,11979.617816928565,1152.0,648.0,2985984.0,125.707193,0.3511343638863663
Bambo_House_2,nmsl5,BLENDER_RENDER,60.0,0.366,4,259,381904,727264,354032,0,0,0,0,0,0,0,8,7,257,355354,691865,343224,8,7,23529.476991786054,1152.0,648.0,2985984.0,0.988505,0.7174713811943285
Bambo_House_2,nmsl5,CYCLES,60.0,0.366,4,259,381904,727264,354032,0,0,0,0,0,0,0,8,7,257,351980,685178,340103,8,7,8461.095233819891,1152.0,648.0,2985984.0,813.203119,0.5301877101453311
Bambo_House_2,nmsl5,BLENDER_RENDER,60.0,0.488,0,19,23869,45454,22127,0,0,0,0,0,0,0,8,7,17,23869,45454,22127,8,7,846.0620823136181,1152.0,648.0,2985984.0,0.091803,0.06648275331682985
Bambo_House_2,nmsl5,CYCLES,60.0,0.488,0,19,23869,45454,22127,0,0,0,0,0,0,0,8,7,17,23869,45454,22127,8,7,846.0620823136181,1152.0,648.0,2985984.0,48.249739,0.06648275331682985
Bambo_House_2,nmsl5,BLENDER_RENDER,60.0,0.488,1,35,47738,90908,44254,0,0,0,0,0,0,0,8,7,33,47738,90908,44254,8,7,1815.7308239740034,1152.0,648.0,2985984.0,0.142382,0.1547030465933914
Bambo_House_2,nmsl5,CYCLES,60.0,0.488,1,35,47738,90908,44254,0,0,0,0,0,0,0,8,7,33,47738,90908,44254,8,7,2041.1545646704778,1152.0,648.0,2985984.0,60.885302,0.16489311797921186
Bambo_House_2,nmsl5,BLENDER_RENDER,60.0,0.488,2,67,95476,181816,88508,0,0,0,0,0,0,0,8,7,65,95476,181816,88508,8,7,3517.9554218056423,1152.0,648.0,2985984.0,0.255888,0.16216005303568218
Bambo_House_2,nmsl5,CYCLES,60.0,0.488,2,67,95476,181816,88508,0,0,0,0,0,0,0,8,7,65,95476,181816,88508,8,7,3248.8844172858157,1152.0,648.0,2985984.0,113.833826,0.17985069651035118
Bambo_House_2,nmsl5,BLENDER_RENDER,60.0,0.488,3,131,190952,363632,177016,0,0,0,0,0,0,0,8,7,129,189412,361434,176198,8,7,6449.126511711017,1152.0,648.0,2985984.0,0.50498,0.24035189424586703
Bambo_House_2,nmsl5,CYCLES,60.0,0.488,3,131,190952,363632,177016,0,0,0,0,0,0,0,8,7,129,190433,363215,176978,8,7,5355.622606634848,1152.0,648.0,2985984.0,204.141233,0.3495349930434667
Bambo_House_2,nmsl5,BLENDER_RENDER,60.0,0.488,4,259,381904,727264,354032,0,0,0,0,0,0,0,8,7,257,375833,718382,350890,8,7,8654.80948409809,1152.0,648.0,2985984.0,0.979635,0.5201965854713728
Bambo_House_2,nmsl5,CYCLES,60.0,0.488,4,259,381904,727264,354032,0,0,0,0,0,0,0,8,7,257,266372,568485,304533,8,7,13094.91474206172,1152.0,648.0,2985984.0,324.173958,0.40450796830897123
Bambo_House_2,nmsl5,BLENDER_RENDER,80.0,0.0,0,19,23869,45454,22127,0,0,0,0,0,0,0,8,7,17,23869,45454,22127,8,7,846.0620823136181,1536.0,864.0,5308416.0,0.124164,0.2019706901399523
Bambo_House_2,nmsl5,CYCLES,80.0,0.0,0,19,23869,45454,22127,0,0,0,0,0,0,0,8,7,17,23869,45454,22127,8,7,846.0620823136181,1536.0,864.0,5308416.0,116.332348,0.2019706901399523
Bambo_House_2,nmsl5,BLENDER_RENDER,80.0,0.0,1,35,47738,90908,44254,0,0,0,0,0,0,0,8,7,33,47738,90908,44254,8,7,1451.1025918256992,1536.0,864.0,5308416.0,0.192824,0.32273707702639565
Bambo_House_2,nmsl5,CYCLES,80.0,0.0,1,35,47738,90908,44254,0,0,0,0,0,0,0,8,7,33,47738,90908,44254,8,7,2080.3794179709967,1536.0,864.0,5308416.0,140.796713,0.3009299567968314
Bambo_House_2,nmsl5,BLENDER_RENDER,80.0,0.0,2,67,95476,181816,88508,0,0,0,0,0,0,0,8,7,65,85691,168637,84332,8,7,3477.917527141912,1536.0,864.0,5308416.0,0.341368,0.39752492985667603
Bambo_House_2,nmsl5,CYCLES,80.0,0.0,2,67,95476,181816,88508,0,0,0,0,0,0,0,8,7,65,95476,181816,88508,8,7,3604.2593076064754,1536.0,864.0,5308416.0,220.077811,0.4380681497056839
Bambo_House_2,nmsl5,BLENDER_RENDER,80.0,0.0,3,131,190952,363632,177016,0,0,0,0,0,0,0,8,7,129,166510,330996,166785,8,7,5430.644406174566,1536.0,864.0,5308416.0,0.576644,0.5234040119185315
Bambo_House_2,nmsl5,CYCLES,80.0,0.0,3,131,190952,363632,177016,0,0,0,0,0,0,0,8,7,129,190952,363632,177016,8,7,8516.464834737197,1536.0,864.0,5308416.0,295.150525,0.5454259605449472
Bambo_House_2,nmsl5,BLENDER_RENDER,80.0,0.0,4,259,381904,727264,354032,0,0,0,0,0,0,0,8,7,257,337264,662928,332704,8,7,16418.856954619274,1536.0,864.0,5308416.0,1.061872,0.4859698197821204
Bambo_House_2,nmsl5,CYCLES,80.0,0.0,4,259,381904,727264,354032,0,0,0,0,0,0,0,8,7,257,380996,725973,353542,8,7,18683.80447939474,1536.0,864.0,5308416.0,397.94528,0.5904487483756252
Bambo_House_2,nmsl5,BLENDER_RENDER,80.0,0.122,0,19,23869,45454,22127,0,0,0,0,0,0,0,8,7,17,23869,45454,22127,8,7,846.0620823136181,1536.0,864.0,5308416.0,0.127733,0.14851484815104668
Bambo_House_2,nmsl5,CYCLES,80.0,0.122,0,19,23869,45454,22127,0,0,0,0,0,0,0,8,7,17,23869,45454,22127,8,7,846.0620823136181,1536.0,864.0,5308416.0,107.19467,0.14851484815104668
Bambo_House_2,nmsl5,BLENDER_RENDER,80.0,0.122,1,35,47738,90908,44254,0,0,0,0,0,0,0,8,7,33,47738,90908,44254,8,7,1592.3633356651053,1536.0,864.0,5308416.0,0.176682,0.1867039196463627
Bambo_House_2,nmsl5,CYCLES,80.0,0.122,1,35,47738,90908,44254,0,0,0,0,0,0,0,8,7,33,47738,90908,44254,8,7,1364.4441109899828,1536.0,864.0,5308416.0,148.139197,0.28963521610416115
Bambo_House_2,nmsl5,BLENDER_RENDER,80.0,0.122,2,67,95476,181816,88508,0,0,0,0,0,0,0,8,7,65,95476,181816,88508,8,7,3714.1372089673346,1536.0,864.0,5308416.0,0.307183,0.37301420414281833
Bambo_House_2,nmsl5,CYCLES,80.0,0.122,2,67,95476,181816,88508,0,0,0,0,0,0,0,8,7,65,95476,181816,88508,8,7,3657.2585726334996,1536.0,864.0,5308416.0,188.432413,0.29620810223896527
Bambo_House_2,nmsl5,BLENDER_RENDER,80.0,0.122,3,131,190952,363632,177016,0,0,0,0,0,0,0,8,7,129,179889,349841,173198,8,7,4811.587162179309,1536.0,864.0,5308416.0,0.551344,0.46409752165768814
Bambo_House_2,nmsl5,CYCLES,80.0,0.122,3,131,190952,363632,177016,0,0,0,0,0,0,0,8,7,129,180682,349901,172793,8,7,13734.094702163333,1536.0,864.0,5308416.0,194.951725,0.4178172911100129
Bambo_House_2,nmsl5,BLENDER_RENDER,80.0,0.122,4,259,381904,727264,354032,0,0,0,0,0,0,0,8,7,257,337221,666529,334787,8,7,9391.938666085336,1536.0,864.0,5308416.0,1.066907,0.6251941385048013
Bambo_House_2,nmsl5,CYCLES,80.0,0.122,4,259,381904,727264,354032,0,0,0,0,0,0,0,8,7,257,352387,685530,340189,8,7,10992.18267696243,1536.0,864.0,5308416.0,710.287174,0.8116213108782153
Bambo_House_2,nmsl5,BLENDER_RENDER,80.0,0.244,0,19,23869,45454,22127,0,0,0,0,0,0,0,8,7,17,23869,45454,22127,8,7,846.0620823136181,1536.0,864.0,5308416.0,0.122306,0.11189382827171326
Bambo_House_2,nmsl5,CYCLES,80.0,0.244,0,19,23869,45454,22127,0,0,0,0,0,0,0,8,7,17,23869,45454,22127,8,7,846.0620823136181,1536.0,864.0,5308416.0,101.108921,0.11189382827171326
Bambo_House_2,nmsl5,BLENDER_RENDER,80.0,0.244,1,35,47738,90908,44254,0,0,0,0,0,0,0,8,7,33,47738,90908,44254,8,7,1568.5137811384477,1536.0,864.0,5308416.0,0.17676,0.15326792912219087
Bambo_House_2,nmsl5,CYCLES,80.0,0.244,1,35,47738,90908,44254,0,0,0,0,0,0,0,8,7,33,47738,90908,44254,8,7,1625.6670149709885,1536.0,864.0,5308416.0,141.799837,0.21521590625455295
Bambo_House_2,nmsl5,BLENDER_RENDER,80.0,0.244,2,67,95476,181816,88508,0,0,0,0,0,0,0,8,7,65,94071,180194,88108,8,7,3282.276369156472,1536.0,864.0,5308416.0,0.297409,0.31848247407297314
Bambo_House_2,nmsl5,CYCLES,80.0,0.244,2,67,95476,181816,88508,0,0,0,0,0,0,0,8,7,65,95476,181816,88508,8,7,3401.780531715233,1536.0,864.0,5308416.0,183.428476,0.32876397194453033
Bambo_House_2,nmsl5,BLENDER_RENDER,80.0,0.244,3,131,190952,363632,177016,0,0,0,0,0,0,0,8,7,129,133167,286763,153643,8,7,6866.395213660401,1536.0,864.0,5308416.0,0.525562,0.47040925633634173
Bambo_House_2,nmsl5,CYCLES,80.0,0.244,3,131,190952,363632,177016,0,0,0,0,0,0,0,8,7,129,166509,331711,167646,8,7,6321.795026056541,1536.0,864.0,5308416.0,318.184056,0.4830266541439968
Bambo_House_2,nmsl5,BLENDER_RENDER,80.0,0.244,4,259,381904,727264,354032,0,0,0,0,0,0,0,8,7,257,367318,708513,348609,8,7,10155.167527417465,1536.0,864.0,5308416.0,1.007952,0.49993016441121063
Bambo_House_2,nmsl5,CYCLES,80.0,0.244,4,259,381904,727264,354032,0,0,0,0,0,0,0,8,7,257,355049,691871,343386,8,7,10274.955176266054,1536.0,864.0,5308416.0,642.094278,0.6179053508913513
Bambo_House_2,nmsl5,BLENDER_RENDER,80.0,0.366,0,19,23869,45454,22127,0,0,0,0,0,0,0,8,7,17,23869,45454,22127,8,7,846.0620823136181,1536.0,864.0,5308416.0,0.118087,0.0857534837982053
Bambo_House_2,nmsl5,CYCLES,80.0,0.366,0,19,23869,45454,22127,0,0,0,0,0,0,0,8,7,17,23869,45454,22127,8,7,846.0620823136181,1536.0,864.0,5308416.0,88.149067,0.0857534837982053
Bambo_House_2,nmsl5,BLENDER_RENDER,80.0,0.366,1,35,47738,90908,44254,0,0,0,0,0,0,0,8,7,33,47738,90908,44254,8,7,1605.1982074151663,1536.0,864.0,5308416.0,0.172617,0.18805305395118785
Bambo_House_2,nmsl5,CYCLES,80.0,0.366,1,35,47738,90908,44254,0,0,0,0,0,0,0,8,7,33,47738,90908,44254,8,7,2057.1450414400806,1536.0,864.0,5308416.0,103.987162,0.15611281719544864
Bambo_House_2,nmsl5,BLENDER_RENDER,80.0,0.366,2,67,95476,181816,88508,0,0,0,0,0,0,0,8,7,65,95476,181816,88508,8,7,2765.672606005967,1536.0,864.0,5308416.0,0.286467,0.23267031799128968
Bambo_House_2,nmsl5,CYCLES,80.0,0.366,2,67,95476,181816,88508,0,0,0,0,0,0,0,8,7,65,95476,181816,88508,8,7,4236.956137284678,1536.0,864.0,5308416.0,125.738097,0.23442667145310933
Bambo_House_2,nmsl5,BLENDER_RENDER,80.0,0.366,3,131,190952,363632,177016,0,0,0,0,0,0,0,8,7,129,154595,315342,162507,8,7,7912.9333314239475,1536.0,864.0,5308416.0,0.533282,0.31539438968015343
Bambo_House_2,nmsl5,CYCLES,80.0,0.366,3,131,190952,363632,177016,0,0,0,0,0,0,0,8,7,129,190808,363538,177014,8,7,7780.917531663541,1536.0,864.0,5308416.0,236.699999,0.3683554900450553
Bambo_House_2,nmsl5,BLENDER_RENDER,80.0,0.366,4,259,381904,727264,354032,0,0,0,0,0,0,0,8,7,257,305343,620800,320065,8,7,11758.75884290596,1536.0,864.0,5308416.0,1.020542,0.4410782233207498
Bambo_House_2,nmsl5,CYCLES,80.0,0.366,4,259,381904,727264,354032,0,0,0,0,0,0,0,8,7,257,369169,709398,348325,8,7,11204.609785655823,1536.0,864.0,5308416.0,424.199305,0.481363200260859
Bambo_House_2,nmsl5,BLENDER_RENDER,80.0,0.488,0,19,23869,45454,22127,0,0,0,0,0,0,0,8,7,17,23869,45454,22127,8,7,846.0620823136181,1536.0,864.0,5308416.0,0.119365,0.06648275331682985
Bambo_House_2,nmsl5,CYCLES,80.0,0.488,0,19,23869,45454,22127,0,0,0,0,0,0,0,8,7,17,23869,45454,22127,8,7,846.0620823136181,1536.0,864.0,5308416.0,72.971599,0.06648275331682985
Bambo_House_2,nmsl5,BLENDER_RENDER,80.0,0.488,1,35,47738,90908,44254,0,0,0,0,0,0,0,8,7,33,47738,90908,44254,8,7,1244.3567286794205,1536.0,864.0,5308416.0,0.160459,0.19171224280257132
Bambo_House_2,nmsl5,CYCLES,80.0,0.488,1,35,47738,90908,44254,0,0,0,0,0,0,0,8,7,33,47738,90908,44254,8,7,2248.2341607045582,1536.0,864.0,5308416.0,91.755786,0.17075241543528477
Bambo_House_2,nmsl5,BLENDER_RENDER,80.0,0.488,2,67,95476,181816,88508,0,0,0,0,0,0,0,8,7,65,95476,181816,88508,8,7,4979.702112987997,1536.0,864.0,5308416.0,0.287792,0.24440539650668278
Bambo_House_2,nmsl5,CYCLES,80.0,0.488,2,67,95476,181816,88508,0,0,0,0,0,0,0,8,7,65,95476,181816,88508,8,7,4120.679661192593,1536.0,864.0,5308416.0,162.44953,0.24855064470344293
Bambo_House_2,nmsl5,BLENDER_RENDER,80.0,0.488,3,131,190952,363632,177016,0,0,0,0,0,0,0,8,7,127,144685,301530,157992,8,7,5697.5567927643315,1536.0,864.0,5308416.0,0.512989,0.3044528723045094
Bambo_House_2,nmsl5,CYCLES,80.0,0.488,3,131,190952,363632,177016,0,0,0,0,0,0,0,8,7,129,161018,323004,164428,8,7,4012.906544201052,1536.0,864.0,5308416.0,865.694888,0.34638838773739783
Bambo_House_2,nmsl5,BLENDER_RENDER,80.0,0.488,4,259,381904,727264,354032,0,0,0,0,0,0,0,8,7,257,244223,539254,295178,8,7,6657.014484595645,1536.0,864.0,5308416.0,1.035933,0.5260079931896446
Bambo_House_2,nmsl5,CYCLES,80.0,0.488,4,259,381904,727264,354032,0,0,0,0,0,0,0,8,7,255,324694,650394,330522,8,7,5318.22739635907,1536.0,864.0,5308416.0,3240.785618,0.4745935228308535
Bambo_House_2,nmsl5,BLENDER_RENDER,100.0,0.0,0,19,23869,45454,22127,0,0,0,0,0,0,0,8,7,17,23869,45454,22127,8,7,846.0620823136181,1920.0,1080.0,8294400.0,0.157816,0.2019706901399523
Bambo_House_2,nmsl5,CYCLES,100.0,0.0,0,19,23869,45454,22127,0,0,0,0,0,0,0,8,7,17,23869,45454,22127,8,7,846.0620823136181,1920.0,1080.0,8294400.0,132.291081,0.2019706901399523
Bambo_House_2,nmsl5,BLENDER_RENDER,100.0,0.0,1,35,47738,90908,44254,0,0,0,0,0,0,0,8,7,33,47738,90908,44254,8,7,2047.6086760680973,1920.0,1080.0,8294400.0,0.220385,0.24791043825957193
Bambo_House_2,nmsl5,CYCLES,100.0,0.0,1,35,47738,90908,44254,0,0,0,0,0,0,0,8,7,33,47738,90908,44254,8,7,2169.0763111621145,1920.0,1080.0,8294400.0,176.544369,0.2886009356306751
